transaction_id,user_id,timestamp,amount,location,fraud_type,is_fraud
8240dbd4-6677-4f4d-8ad0-4ed1dcbea55b,user_132,2025-01-05 10:38:14.276719,2035.1,North Garyville,legit,0
14047023-a387-4524-bfb7-f6912e2e83d9,user_132,2024-10-28 15:12:23.564145,7801.57,Kaylastad,legit,0
f1d3432f-bd2b-45e6-91ca-91c3a5867194,user_132,2024-07-15 21:53:33.285824,5851.23,Courtneyfort,legit,0
d9d82997-5686-4855-982c-f53de97f0d99,user_133,2024-09-16 18:23:00.149407,1562.55,East Richard,legit,0
f6e9397f-666d-484e-8a8c-f7e4b791c8e6,user_133,2025-05-23 08:13:27.908458,1652.11,Port Dean,legit,0
2fab5289-a10f-42f5-88a6-9c42b8ccdf6f,user_133,2025-02-15 03:06:17.137094,4665.89,New Chad,legit,0
b82d4814-46de-459d-bfa9-92a42f5cf922,user_133,2025-03-06 02:46:57.082566,4071.06,New Jeanne,legit,0
25a6f98b-d0c0-4115-8628-d399337d0491,user_133,2025-05-01 07:31:27.871080,5363.89,New Jesse,legit,0
430fd9fa-7c86-4dd6-b659-7efbc7ce59ea,user_133,2024-07-29 08:04:21.915765,9646.7,North Nancy,legit,0
d8be6448-e51b-4a08-8662-05602a247956,user_133,2024-10-09 21:56:12.611149,2084.29,Nicolemouth,legit,0
41a4673a-1033-4fb1-a42a-5c2b40501e91,user_133,2025-03-19 00:30:45.974640,3089.99,North Travisshire,legit,0
abf7be99-91c0-4f65-a20d-94c9029200ae,user_133,2024-07-03 22:03:17.907735,2657.43,Knappport,legit,0
f547081b-ef18-419a-8956-a88eb480f8c2,user_133,2025-02-09 20:42:10.721318,1207.94,West Tara,legit,0
811018e0-b13c-4a37-a04b-275184b9f1eb,user_133,2024-12-22 03:44:04.033805,1584.58,Patriciashire,legit,0
4c7c7c22-e67b-4659-a0c2-92fe182fb365,user_133,2024-11-19 01:34:52.202391,6863.69,Port Kellyborough,legit,0
8e6e84fd-92e1-40e3-9974-7931487ef540,user_133,2024-10-13 21:30:28.596066,8265.6,North Joseph,legit,0
601edc9f-7c72-4ca7-bf48-08b708949a96,user_133,2024-08-26 14:44:10.356127,6971.81,New Rebecca,legit,0
c7acc43b-1e12-49a8-8569-1e46a91451b4,user_133,2025-05-28 08:27:58.880193,412.89,Scottfort,legit,0
9bc500ff-28a9-43e9-8471-46f4b6ca4b19,user_133,2024-12-08 11:25:08.091903,8360.89,Port Carloston,legit,0
787917b1-3acd-40e0-8f42-601236b753a5,user_133,2024-07-09 07:30:41.519252,3284.66,North Stephaniefort,legit,0
97d5fe8f-09be-4b5d-a8ae-a4a4cc86923e,user_133,2025-05-16 15:10:11.258813,921.22,Guzmanchester,legit,0
bbb58609-1ddb-4f79-8199-4c9d3cecbd2d,user_133,2025-03-16 19:31:37.484795,2489.71,Michaelbury,legit,0
e43c4d99-a37a-4992-889b-1894ca90a9bb,user_133,2024-08-04 09:14:16.815920,3563.87,Markstad,legit,0
db528181-79c8-4d30-9173-1bc5306ef6c0,user_134,2024-12-31 14:52:29.572487,5139.46,Sarahaven,legit,0
017cfb6b-7c4b-4ddb-9a9a-2ac08449a9bc,user_134,2025-02-13 19:07:24.853957,6775.06,North Katherine,legit,0
87df4393-447c-4199-aad2-7d92860e20bd,user_134,2025-03-18 02:37:37.163746,2609.07,Marctown,legit,0
88205be2-519b-45eb-b3c9-6e199199c977,user_134,2024-10-07 02:22:52.039188,9906.86,Thompsonmouth,legit,0
6bd3c4a5-eb88-4f1c-ad79-2b9a6d3cc708,user_134,2024-10-21 07:33:53.944878,320.51,North Laurenbury,legit,0
e9266834-053a-4c03-b489-e39b5626baf0,user_134,2025-03-17 16:14:51.577900,4049.88,Stephaniemouth,legit,0
c55faf18-39e2-4efb-9cf9-f6eaea17120b,user_134,2025-03-10 09:20:25.979069,4527.49,Jensenfort,legit,0
a89d4c2e-0f75-477e-b7d5-574d7ac49d74,user_134,2024-06-17 07:09:02.154415,7483.3,Port Michael,legit,0
024a8840-7e6a-4c2e-aad3-21266f85572f,user_134,2025-01-30 13:44:50.745535,2506.03,South Stephanie,legit,0
6b59832e-4e28-4e72-acf5-e046d78cf2ec,user_134,2025-04-08 21:31:29.502305,4625.81,South Robert,legit,0
68d26ddd-a512-435a-86e6-8756b680553f,user_134,2025-03-07 13:46:54.231756,8040.93,Villegasside,legit,0
a279a45a-c239-449d-b701-73ec0c839c26,user_134,2024-09-30 20:10:13.755152,1406.53,Taylormouth,legit,0
7a08ef57-a5bf-4f46-9833-278e094d9f85,user_134,2024-11-14 11:49:18.973607,129.45,North Tiffany,legit,0
8c563f71-fe39-4d85-a882-8241716b6347,user_134,2025-04-16 08:47:18.802874,8305.42,South Sallyside,legit,0
0c93aacd-1245-472e-a9a0-120bb09f67de,user_134,2025-03-06 07:44:10.434549,1315.85,East Davidfort,scam,1
2ea2f04c-c686-4d54-a708-c8faac371354,user_134,2024-12-06 03:14:01.108139,8238.5,West Kaylafurt,legit,0
25ff715a-90d7-48e1-902d-1f9d4bf29011,user_134,2024-06-11 02:57:29.493353,3728.68,Clarkemouth,legit,0
22a8be01-ca7c-4c56-82d7-01b8a32078fd,user_134,2025-02-24 06:12:05.389958,6306.67,South Joshua,legit,0
a9cc91d2-3e3d-4888-9eff-b92da457baef,user_134,2025-03-23 22:49:38.981747,6450.4,Latoyastad,legit,0
3118827f-6842-465b-a80b-0c3d39e76e74,user_134,2024-11-11 23:24:02.971804,5827.41,Chapmanchester,legit,0
81165405-8538-42f0-8c37-b3c0b4fede67,user_135,2024-07-14 16:36:07.287019,2595.62,West Danatown,legit,0
63d7ff09-ff27-4be3-af9c-f34e264f93fe,user_135,2024-12-01 09:37:40.370822,227.78,East Amanda,money_laundering,1
11c9a2da-bbae-431d-add8-0dc6c922b0c5,user_135,2024-09-28 09:00:04.775117,654.08,Gregorybury,legit,0
b1ea35b1-6680-4e22-a590-d9d9a2ac4d83,user_135,2024-10-11 10:48:54.644790,9025.94,Candicestad,legit,0
bab5e3a2-8ab1-4ada-bd8f-1379fc3ce9af,user_135,2024-12-11 10:56:11.939462,4439.88,West Laura,legit,0
73eed4c1-f8e4-477c-b115-eae1f6932398,user_135,2025-03-15 15:59:35.784198,1296.63,Carterberg,legit,0
cc260123-cc21-4837-9e20-b344e3b2e328,user_135,2024-10-07 17:41:16.984015,9051.73,South Gloria,legit,0
f40584d5-18b5-4f12-99f2-832d9a513069,user_135,2025-01-22 20:56:11.422715,8295.27,Robertfurt,legit,0
42ddfb17-9a24-4d4a-aa4d-2f16fd2d91bf,user_135,2025-03-04 14:54:40.717020,3322.18,New Erik,legit,0
825e6607-4d8e-430f-88ac-b0550834bb9a,user_135,2024-10-19 05:25:40.181171,436.54,Port Catherineland,legit,0
83613011-194d-4f42-9a98-041f0a54ead9,user_135,2024-09-29 07:48:19.625705,4615.34,Rogerstown,legit,0
14599bec-5434-493b-8b96-0030fdad99ba,user_135,2024-09-20 23:19:54.111841,1688.21,Pamelaton,legit,0
17f28fac-ca8f-441e-954b-69407bc97b4a,user_135,2025-02-15 09:30:04.820215,5743.1,Danielstad,legit,0
61110bae-8eed-4dbf-b0cf-2f7cfcad5fb8,user_135,2024-07-29 09:00:01.569601,8218.64,East Ana,legit,0
b41715bb-0b18-4481-bc91-808b754c6af3,user_135,2025-03-24 00:18:19.216678,3956.04,New Miranda,legit,0
fb6fa807-c025-427d-80f0-e60aab06f873,user_135,2025-01-04 17:17:47.072804,304.53,Harrisonport,legit,0
36b67f87-c3b4-415c-b0e9-2525715d248a,user_135,2025-01-26 08:34:48.326605,6835.3,Lake Nicholas,legit,0
14d05a01-c868-4862-b883-635c90cde4f6,user_135,2024-09-30 18:55:40.173487,3545.89,West Justinland,scam,1
93f06e20-8c53-4f00-bff6-d256b78fc118,user_135,2025-05-10 18:14:55.495764,9083.96,Port Markton,legit,0
d299bb2d-9e55-42af-b3c6-caf4a33f592f,user_135,2024-09-26 02:36:11.759603,2757.07,East Collinview,legit,0
27c7f353-5a04-4873-a970-c14cb21b1f24,user_136,2025-03-20 16:24:01.287922,4465.65,Port Donna,legit,0
2a9c1574-ca60-449e-adf7-0a2dd70cc63b,user_136,2025-05-09 08:08:55.336679,1494.83,East Courtney,legit,0
873d36aa-f9b5-4869-9d5a-494ea8d04c41,user_136,2024-11-18 05:44:33.893050,6144.92,Wernerville,legit,0
8987dc50-bbe8-4306-a9ad-ad8b503190aa,user_136,2024-07-15 20:22:00.395510,6173.6,Lake Barbara,legit,0
1b6db3a3-6176-4c76-839a-5a5490288149,user_136,2024-07-28 20:28:48.831725,6476.31,Smithshire,legit,0
065a404c-70fc-4ee9-8dcf-9424ed756c4d,user_136,2025-05-22 18:26:18.341202,4993.93,Karenport,legit,0
42abe6e4-57e0-497f-88bd-cef2b2667be8,user_136,2024-12-28 10:38:05.116789,8828.96,West Edwardport,legit,0
ebbdb71e-caf4-449c-a865-d053d1f947e0,user_136,2025-05-06 16:38:49.075747,4795.52,North Melissashire,legit,0
4f39fa80-6a15-46da-80a5-851acfce9594,user_136,2024-08-10 18:01:17.816227,886.34,Allisonhaven,legit,0
ab46d811-3833-441f-b108-ac050a4d8cb0,user_136,2025-01-11 19:16:38.449635,3836.32,Port Brian,legit,0
c8e07677-bb5e-468f-a472-d0210a718d0b,user_136,2025-04-22 13:01:57.795338,4198.16,East Penny,legit,0
231a61b3-9ee2-47fa-a9ea-4f1837fc9485,user_136,2024-12-11 12:59:45.957842,6430.1,Escobartown,legit,0
d00a3d56-e3b8-4679-92d1-11cbbf43746a,user_136,2024-07-29 13:03:45.851979,7974.01,Jonathanmouth,legit,0
6f1ed106-e6e6-4e8c-9cdb-2834c503916d,user_136,2025-05-04 16:27:04.173788,6311.24,West Jamesshire,scam,1
66ac9815-7d53-44f6-bf77-d92c91b6e12d,user_136,2025-03-10 14:45:03.440165,8023.66,South Misty,legit,0
44d3c33f-a247-42dc-8eec-70be02c2cd49,user_136,2024-10-12 09:24:52.159490,7950.51,Port Denise,legit,0
c12ac8eb-77b7-473f-b492-4a17e7e327c9,user_136,2024-12-23 14:13:13.496666,7821.34,East Robinport,legit,0
a2e31dc5-461e-4e16-bb57-c92cefa4a495,user_136,2024-10-07 20:01:31.165569,3597.53,Diazside,legit,0
5e2f05ee-966e-484c-949b-fe8d765b4fa4,user_136,2024-12-17 20:25:57.887020,3446.9,Joshuafurt,legit,0
df0effb5-e06f-437e-bdf1-255b58155a41,user_136,2024-06-28 22:45:16.517971,5660.85,Watsonbury,legit,0
76712a0a-2f57-4fa8-b8d6-fdfb7386b85b,user_137,2025-01-13 04:37:33.238965,3222.83,South Amandafurt,legit,0
9baf1067-1b88-4bc7-a2dc-e4384c53485e,user_137,2024-11-27 03:01:06.492490,2711.65,Port Justin,legit,0
a88a8b70-c491-4dfc-9b0c-c7a3725ddc94,user_137,2025-01-13 06:49:53.046433,270.37,Brittanyville,legit,0
420356a8-f693-40a8-827b-98de90d995ff,user_137,2024-07-03 05:57:45.554741,5975.19,East James,legit,0
6cd53aa7-6d9b-4347-9859-49c72cf570e1,user_137,2024-06-16 09:38:02.252975,302.74,Manningport,legit,0
8d7703f0-0a7c-4d2f-b407-cf52df54fa1b,user_137,2025-01-01 01:35:06.766795,8108.79,Port Andrew,legit,0
53e76939-b4a4-4d72-a404-193d841be644,user_137,2024-12-09 10:58:48.072321,2816.52,New Kennethport,legit,0
ef6149dc-b7b6-4460-9a0d-a482950dc7a8,user_137,2025-01-13 10:21:21.740559,8088.45,West Luis,legit,0
726fef75-f4e0-4c29-9bc7-ac23cc0e212c,user_137,2025-05-25 23:56:25.963881,4722.13,East Felicia,legit,0
b7ff4cae-c914-4464-8bbe-ded5dac16bea,user_137,2024-09-27 00:18:56.354053,3580.75,New Isabellatown,legit,0
76b6e671-77f5-49f7-a455-38984af63625,user_137,2025-02-11 06:12:36.814281,5844.05,Garciaview,legit,0
cf386f40-584c-4cbe-a1f0-f0ee1eb23928,user_137,2024-11-19 07:14:32.296952,2335.29,South April,legit,0
6637231f-95eb-4a5d-ac6d-f930a6b420fd,user_137,2024-08-06 18:10:48.540800,1604.65,Parkerville,legit,0
33bdc76b-e6a5-4e34-85af-bb4b60de5c98,user_137,2025-04-05 01:40:12.311155,2486.09,North Mark,legit,0
92765243-40d0-49ee-a5fa-9f69b952808d,user_137,2024-10-09 09:38:35.472338,2419.12,North Gabrielleland,legit,0
083bf749-7ce4-4c27-a90b-b04b10e96910,user_137,2024-09-17 06:28:25.070113,5341.56,Robertmouth,legit,0
5eb45420-76ee-4b87-a26d-6638f3887047,user_137,2025-05-18 06:37:42.909431,7914.46,South Larryberg,legit,0
0d805472-e331-4a0c-b8a2-52c4cef3757c,user_137,2024-09-13 18:12:34.835955,7373.23,Emmamouth,legit,0
b7c82d2f-0d73-4722-baa0-53d871fe522a,user_137,2024-07-30 08:10:50.535123,7642.86,South Sarahfort,legit,0
a4390bd7-ac2a-469a-a43f-a79b5d6d988b,user_137,2024-07-24 03:18:20.909340,9478.55,West William,legit,0
51b67370-e5a6-477d-bdfe-b5cb7042a6bb,user_138,2025-01-01 03:39:04.371379,5761.16,Elliotttown,legit,0
0e984707-52dd-4944-8484-de4626bddfd2,user_138,2025-03-17 23:01:53.357293,9826.82,Parkerfurt,legit,0
77173a72-a271-441a-9644-8fa0b9a89b32,user_138,2024-08-12 05:49:08.598347,3890.34,South Danielle,legit,0
3c526fab-1b4c-4278-b650-e1327586377c,user_138,2025-04-12 17:22:21.402820,9352.71,Anneland,legit,0
c6d3282a-755c-4b71-b47e-59cfc75627cf,user_138,2024-06-18 11:28:28.806736,9915.5,New Ellenborough,legit,0
b0edb0ac-7425-42b2-89ff-81c89d486e5c,user_138,2024-08-02 16:24:45.782536,1769.24,East Samantha,scam,1
76bd8b64-8ea9-442e-a1cd-1defd8fdd1db,user_138,2024-11-18 21:03:23.850617,5929.27,Bernardmouth,legit,0
fc4bfd22-b205-44e5-bb6f-7767b6d1c9c3,user_138,2024-07-21 02:14:40.662307,8064.04,North Jonathanborough,legit,0
004f4891-5d71-4f1d-a4d1-20d6d2ff2f53,user_138,2024-10-16 19:28:30.143982,6979.29,South Ashleyview,legit,0
2a7f5214-96b3-4bbf-ad59-ff8755c98245,user_138,2024-07-05 17:52:21.030250,9140.66,New Ashley,legit,0
69fdac01-b213-416b-a26a-52678cce3d6d,user_138,2024-07-28 18:10:32.025007,291.78,Rodriguezside,legit,0
a7469bec-8ed8-44ff-8c15-643745b2645b,user_138,2024-09-19 09:13:41.885332,7008.6,Cookfort,legit,0
d9c797b0-39ca-40b6-964a-3623509bb305,user_138,2024-06-21 08:37:01.724021,9476.11,Carrfurt,legit,0
ee98865d-0b6b-4fff-8d9e-545871cd151c,user_138,2025-01-14 16:31:59.203347,5640.43,East Rachelmouth,legit,0
52d7080d-9671-400c-bfc9-5f8723e03e63,user_138,2024-11-20 00:56:37.708758,5635.46,Lake Steven,legit,0
696f7fae-04e1-45b9-aa9e-2f1a642cbeb6,user_138,2025-03-24 04:16:26.130137,1890.45,East Danielbury,legit,0
221ffc70-1d8e-45fa-8e64-2f4cf01397b1,user_138,2024-06-19 20:34:00.150047,9880.18,East Timothyside,legit,0
939feb03-d248-4f0c-9092-6f6833b29cff,user_138,2024-10-21 08:25:40.192564,8817.45,Lake Danielberg,legit,0
06247b4d-824a-4362-8b72-3f8f0a0870b2,user_138,2025-02-28 02:46:33.402110,4927.34,Lake Jamesfurt,legit,0
3c640a18-a7c5-43e0-b105-217a295f1fc3,user_138,2025-01-27 09:10:11.786485,3097.44,Aaronchester,legit,0
6cd13183-2ca6-49d4-bbbd-f6e89dd949ae,user_139,2025-04-22 09:25:05.775720,4909.46,South Christopher,legit,0
ff83bff1-9432-4a0e-800d-1496df11b85f,user_139,2024-11-29 01:57:10.155577,911.67,West Melissahaven,legit,0
f53a3696-48e2-4a85-9af1-0c139fea6f7a,user_139,2024-11-12 14:00:26.781989,6020.61,Haleytown,scam,1
ba44aedb-14e9-43a9-9024-184d0a612ad6,user_139,2025-05-02 08:41:40.739348,209.08,Port Kristin,legit,0
925ccc8a-39ec-40f3-aa72-934483f2eba9,user_139,2024-08-01 23:22:49.189565,4785.11,Thompsonview,legit,0
12297fe0-9839-40d7-a072-35ef269d2922,user_139,2024-11-07 18:43:48.996967,3324.02,South Justin,legit,0
4b530a47-a71d-4f3a-a5aa-c474b7133583,user_139,2024-09-12 07:26:05.942654,8066.39,Seanville,scam,1
8e07d0b7-1ddd-41d0-b8d5-c5737d4e212b,user_139,2024-06-26 16:14:14.186697,3414.18,North Susan,legit,0
39b5cb7f-35f5-4b49-931e-d2aa1b956107,user_139,2025-01-12 21:25:26.057236,9188.62,South Michaelside,scam,1
4c5b5ee4-b4ff-46ad-aa22-c32851ce1b8c,user_139,2024-09-13 08:22:12.428093,604.96,Cameronton,mule,1
f0baeb47-1fe8-43ef-8e17-ac9fc8bf74f0,user_139,2025-01-22 16:58:02.723762,1485.64,West Jeffrey,legit,0
893a6d92-4258-40a7-8bfe-da2c23b96359,user_139,2025-05-07 23:56:25.677565,7745.92,New Jennystad,scam,1
d21ef82c-ee7e-4c2f-b137-2bfc11137e9f,user_139,2024-08-03 13:02:10.406581,8466.34,Cunninghamport,legit,0
83441f92-06e6-4b94-bb66-160b6af630b8,user_139,2024-11-22 09:33:26.985089,8608.09,Lake Williamstad,legit,0
94d8d04a-124f-40e0-93bb-b3efb4571516,user_139,2025-05-19 13:50:02.531522,9605.98,Jonesport,legit,0
fcfdb8fe-0b7e-43a5-a9e2-186e20316274,user_139,2024-07-12 11:01:43.952843,3742.17,Port Karen,legit,0
6180b084-6a70-4728-9d1d-e940ded3f282,user_139,2024-08-02 14:22:20.184989,9419.81,Yolandatown,legit,0
d19ff0c6-569f-4d19-ac9a-664e911ddc70,user_139,2024-11-25 23:34:02.809763,3962.0,South Kimberly,legit,0
95b8299b-1c18-40aa-9a1e-ecfacdd9d463,user_139,2024-11-07 00:01:02.444706,3372.25,Fernandoland,money_laundering,1
594e525b-dc4d-4727-bf37-2dc53fcb67c8,user_139,2024-11-02 18:38:43.972032,3232.81,Lake Brenda,legit,0
28c18186-4741-45c5-8a70-87399ddfaf09,user_140,2024-06-10 04:55:10.373493,9758.85,Charlesville,legit,0
640ba4b8-8390-4ce0-9bc7-0ab46f1e732a,user_140,2024-07-26 18:52:46.915359,7326.2,East Corey,legit,0
5a6bea6f-9953-40a0-8f23-f6837899530c,user_140,2024-06-30 14:30:42.558973,4374.32,Rodriguezton,legit,0
27874983-4551-4d83-a34b-b304d425b517,user_140,2025-05-09 14:56:28.409245,6495.31,West Karenfort,legit,0
4941169a-605e-42d9-b72e-f324ac0a1aca,user_140,2024-12-25 15:49:41.634760,1750.28,Bakerport,legit,0
fe04ee8a-e091-4a1d-9ab5-05c24511a463,user_140,2024-11-13 16:23:11.844751,2240.14,North Christopherfort,mule,1
e103cde9-dfff-44a3-b3fd-ee0d670d1e62,user_140,2024-06-05 12:02:13.387592,5893.61,Annaview,legit,0
f40f4586-8623-47db-8802-4a74096b83f8,user_140,2024-06-26 18:04:56.845867,1761.76,Port Christinemouth,legit,0
6ec08355-a5b6-4201-9a10-0b6ea10eaf0d,user_140,2025-01-06 03:22:38.301688,3075.16,West Williammouth,legit,0
c6c6212a-ab2f-4bfd-8c8d-b8060e88fe01,user_140,2024-11-17 05:53:57.143866,6888.1,Angelaburgh,legit,0
84cb6ef9-9826-405f-b161-af76124846c7,user_140,2025-05-27 04:14:37.225102,1282.21,Port Kim,legit,0
f5dab9f1-a255-4393-bc30-e27524497276,user_140,2024-11-22 02:54:57.977961,7291.02,North Omarfurt,legit,0
810870e2-16f2-4651-8887-360fce880b94,user_140,2024-08-01 12:04:46.715365,9488.39,East Shanemouth,legit,0
23f921ba-3420-4157-b5f4-2fb9cdc9e8fd,user_140,2024-10-03 07:37:38.669243,9487.49,South Rebecca,legit,0
a4767c5d-dc63-4a75-99c2-dc83b89eccce,user_140,2024-09-08 17:18:44.736453,3922.1,Tylerside,legit,0
751699ff-9390-4f3e-ba2d-add7d8b52d00,user_140,2025-04-22 21:45:59.521477,9942.89,Paulfort,legit,0
94064411-5c8f-48b4-96a0-a3ec29dc0391,user_140,2024-08-26 16:21:09.283269,9652.19,Lindaville,legit,0
254f49d2-6686-4736-9224-5b3fe31fcebc,user_140,2024-12-22 23:05:00.896091,333.5,Stevenmouth,legit,0
bdffb0a5-4d61-4e34-ad5d-ec5326f57730,user_140,2025-04-19 00:15:22.190988,6027.86,South Travis,legit,0
8763131c-65f0-4bc0-a6d5-c07eb84f3170,user_140,2024-07-21 06:23:58.992267,9211.17,Elizabethshire,legit,0
4138ed6c-a08c-49c4-a063-3bbc91fb690d,user_141,2024-09-06 16:26:38.432828,9675.64,Mariatown,legit,0
f3a7fab4-7719-406f-9ef7-6113f7376ecd,user_141,2024-08-06 22:15:21.972246,2216.74,Allisonstad,legit,0
c51976fe-1445-4563-916a-c69fe9f07b76,user_141,2024-06-10 11:23:39.776343,5659.85,Brandyport,legit,0
dd9d02da-c787-4c5a-8019-b0fa2963cdd1,user_141,2025-03-08 07:59:38.510925,9367.51,Byrdport,legit,0
62510c64-76f4-4cb2-bd67-d9be2fedc6b5,user_141,2025-04-21 13:47:51.706450,1415.03,Ryanfort,legit,0
6a88c80b-8bed-4951-99a3-effee6181f8e,user_141,2024-07-22 06:16:54.148694,7455.98,Schneiderfurt,legit,0
f11ffbe5-eee1-47e7-8b20-8977e3c4678a,user_141,2024-06-26 23:18:39.342893,2387.58,North Harry,legit,0
b7bfbcaa-3f2b-42ae-b726-98e27bb181b9,user_141,2024-10-06 20:07:13.481983,9823.97,New Jenniferton,legit,0
a4ac428b-2a21-4c7d-bc8a-c8bd1eeacfaf,user_141,2025-05-20 19:40:27.086986,1687.2,New Jay,legit,0
4105a872-fa45-4612-aa46-d5da48986969,user_141,2024-08-19 18:16:50.644906,8854.35,New Lauraland,legit,0
e408e876-051f-4954-a538-abbfc9d3e77b,user_141,2024-07-11 17:14:03.643900,896.37,Richardborough,legit,0
c72c032a-4255-46c9-a222-7be9aef15388,user_141,2024-10-02 19:59:13.251949,7092.57,Benjaminshire,legit,0
d90429e3-a9e1-4ae8-83dd-6f7a8f395b46,user_141,2024-07-05 18:47:16.585043,6394.64,Hensleyton,legit,0
072a1867-6e0a-49bf-aff3-05781151f037,user_141,2024-08-29 13:53:00.653856,8867.67,New Elizabeth,legit,0
e9d81385-4a33-48e1-b099-5765ec2f355b,user_141,2025-05-11 16:58:12.134192,4471.83,Westshire,legit,0
68f20ead-c1cb-41b9-bb56-bbf3e2be7c87,user_141,2025-02-18 15:52:12.983183,2659.47,Christopherfort,legit,0
f2a451c3-5ba1-4cbc-88db-b5a82971fec6,user_141,2024-09-25 10:53:38.218104,6934.83,Jessicatown,scam,1
1c3c82d2-ed2a-4497-a23c-2d800779fca2,user_141,2025-04-03 23:47:29.058200,3511.31,West Nicholeton,legit,0
93602a8d-eaf7-4c95-bdb6-afd66bf23038,user_141,2024-09-23 22:50:40.110175,7872.33,South Keith,legit,0
c4eae30b-3b0c-4151-8664-60b6b3e70b8d,user_141,2024-07-01 18:46:14.471587,7206.93,Nancyfurt,legit,0
0bbea05f-8d51-4d93-9717-3732542a73f5,user_142,2024-11-20 03:39:31.080208,490.99,South Brandimouth,legit,0
4721e57c-b6f0-46ac-a577-0bc9d6f96ffb,user_142,2025-01-02 11:31:51.180403,4387.82,Port James,legit,0
34a3c1d7-691e-4cac-8db2-536c2643c34f,user_142,2024-05-30 15:21:21.523479,4202.34,New Samantha,legit,0
f689536d-a081-4f32-b79f-b379e265013b,user_142,2024-08-02 00:55:57.407087,8846.67,Silvahaven,scam,1
d1d4f116-305e-48ad-8f1c-ba8d8f797977,user_142,2025-04-10 07:23:40.859190,4935.89,South Maria,legit,0
9e040755-c170-46e1-8d3b-12b11c5f7da3,user_142,2025-05-10 20:18:46.617158,3793.34,Colemanside,legit,0
59172c19-cfef-4faf-8d93-d66960bf8144,user_142,2024-08-27 00:24:28.014613,5464.78,Williamsville,legit,0
c6fe87a2-d4db-4b7f-bdb5-3333dfd95c3e,user_142,2024-10-10 18:29:48.083714,1023.27,Susanchester,legit,0
93ee499f-3838-4706-a297-771c71215deb,user_142,2024-06-24 10:44:05.903118,4800.1,West Amanda,legit,0
91131b21-d756-43a4-8454-e49f6b013319,user_142,2024-08-09 08:16:56.404443,8641.87,Port Shawnview,legit,0
8128c73c-ced0-41dc-8dce-aa95fb880de2,user_142,2024-09-27 12:53:49.123323,6513.19,West Kaylastad,legit,0
9344c3b2-8e8f-4e68-af90-4a124fd3da86,user_142,2025-03-09 09:19:15.679758,6874.73,Joshuatown,legit,0
64994352-0ba7-4755-a15e-aab917c5c395,user_142,2024-10-20 11:21:51.124424,1634.94,East Danielstad,legit,0
d6eabbd9-5231-4b14-ac2e-8ef3b4513230,user_142,2024-08-08 21:56:57.170396,746.36,Jeffreyberg,legit,0
dc3b27b8-cb1a-4887-9b3d-ac6cbddf28fa,user_142,2025-03-24 22:28:50.138551,8459.17,Juliestad,legit,0
4b65af97-98f7-475b-90b1-7db22c47513c,user_142,2024-10-15 02:28:43.581290,2956.14,Kayleeberg,legit,0
b33e3ff7-be4d-4536-8649-7308480e6b02,user_142,2024-09-25 18:39:33.035502,3193.98,Gabriellaborough,legit,0
7568401f-4ea8-4c6c-b591-b1472e347cec,user_142,2024-08-29 01:11:31.475120,9517.1,East Jeremy,legit,0
970a68f3-8b64-4e46-b9b9-f546d821a136,user_142,2025-04-27 07:46:15.705364,751.26,Port Ronaldstad,legit,0
b73d231d-87e5-477a-886a-35ea485dd16d,user_142,2024-12-25 06:28:31.779563,1709.35,West Monicaville,legit,0
5a69de50-e25c-49e5-92f6-71f6c182e505,user_143,2025-01-12 14:53:35.816063,3760.82,Ramirezhaven,legit,0
adbb3e55-877c-4a2f-adc7-cfa3b4c204b7,user_143,2024-09-04 23:50:14.638519,7322.53,South Albert,legit,0
9bcf84bf-b2b6-4659-8905-f1de70dd9b11,user_143,2024-11-22 09:57:21.962194,3386.13,North Nicholasland,money_laundering,1
1f172f7c-0f22-487e-ba46-b08a10eed3fb,user_143,2025-01-01 07:40:12.633738,9852.91,Port Michelleville,legit,0
754c8da7-1cba-4dbd-8e90-e7a2021ce44d,user_143,2025-02-28 13:20:56.575052,8933.33,East Kevinmouth,legit,0
6a3d432a-104a-4f49-bbe0-e106958072db,user_143,2024-07-06 13:59:53.850255,7048.0,Nicoleview,legit,0
3f39d75a-a1d5-47f7-81c2-1984f0c6f0c7,user_143,2025-05-20 20:56:45.651868,4318.92,Ryanmouth,legit,0
e038bfcb-c8dd-43fd-b579-2080be8b3b47,user_143,2024-10-21 18:39:38.926156,6539.82,New Michael,legit,0
baab2ccc-9311-439b-9213-8e7f5f2cf763,user_143,2024-08-06 16:30:35.647207,6077.1,East Derekshire,legit,0
c6eebe80-2bcd-4a8e-901b-3cb207ad79d8,user_143,2024-06-17 19:00:09.663003,4347.66,South Kimberly,legit,0
6bfc125e-05f7-4d5c-84fa-6cb2584c86bb,user_143,2024-10-31 14:40:51.091434,545.02,Williamstad,legit,0
4a37ce45-5068-443e-a141-5cd0a1fc3b86,user_143,2025-04-28 15:31:02.327527,3317.63,West Kristin,legit,0
763cd582-6894-43b8-a654-0ccc6986a84d,user_143,2024-11-05 01:52:47.209271,9744.24,Alexanderborough,legit,0
afcb9e00-1640-4f41-8f41-f5e93a43fce9,user_143,2024-08-21 13:56:33.010824,4098.71,Lake Matthew,legit,0
ded98cd7-b8ef-4c3e-a360-84ef551d44e2,user_143,2025-01-11 04:22:36.018561,5545.58,West Michael,legit,0
