transaction_id,timestamp,sender_id,receiver_id,amount,currency,channel,location,user_type,fraud_flag,is_fraud,adversary_type
05b982ea-f59f-41e5-9304-0f2474c0ed06,2023-01-28 19:30:06,user_44,user_52,973.49,USD,online,TH,individual,1,1,money_mule
98e606c3-c05b-4f88-aea9-b189ff6f5750,2023-01-04 21:15:41,user_5,user_59,706.15,IDR,online,PH,individual,1,1,scam
6c3ca619-06dd-4001-a2f6-c1ce2330b345,2023-01-23 21:03:52,user_22,user_93,898.09,SGD,online,SG,individual,1,1,money_mule
567d1fe4-8777-4b4a-b6cb-3b7878e3a417,2023-01-04 16:59:09,user_79,user_27,486.6,SGD,online,TH,individual,1,1,scam
19d9ce92-9be1-4841-adf8-a58b411915e1,2023-02-12 11:26:20,user_30,user_33,325.88,USD,online,ID,business,0,0,legit
168461af-663d-4df9-8051-5105c1e10eb0,2023-01-10 02:06:17,user_80,user_91,442.35,IDR,online,PH,individual,1,1,scam
f7adc9ce-294b-45de-9514-539e3ff21ebd,2023-03-20 01:22:11,user_76,user_23,9733.11,USD,branch,TH,business,1,1,money_laundering
2fa10d57-c1fd-4691-a963-859925b5bd09,2023-02-03 08:35:58,user_62,user_23,9689.46,USD,branch,PH,business,1,1,money_laundering
831760b5-6bb3-4e64-9278-f6be1a258610,2023-01-03 03:03:33,user_37,user_56,700.61,IDR,online,ID,individual,1,1,scam
03c03448-6b7b-46e0-a47f-fd93821033de,2023-01-08 21:49:39,user_42,user_2,416.08,IDR,online,MY,individual,1,1,scam
62b978f4-9f0a-4c40-b6e7-f27d056ebb96,2023-01-28 14:38:47,user_10,user_81,608.85,IDR,branch,PH,individual,0,0,legit
7a73a4aa-21af-4729-986b-0124b457dd4e,2023-02-11 18:10:35,user_50,user_82,60.2,USD,online,ID,individual,0,0,legit
50f9dcba-6efe-4ffb-84f0-bcfd0be14b64,2023-01-27 13:15:49,user_86,user_92,98.87,SGD,atm,PH,business,0,0,legit
0dd24092-322b-4baf-9f25-b49bd7f4074e,2023-01-09 21:54:15,user_75,user_28,542.83,SGD,online,TH,individual,1,1,scam
6138b9bd-2192-4ad1-9ec8-edfedc4e9d69,2023-01-06 15:57:04,user_29,user_64,379.03,SGD,online,PH,individual,1,1,scam
5b2c197e-d44d-4fac-a346-8d84a025415a,2023-01-10 04:31:00,user_39,user_30,447.09,IDR,online,TH,individual,1,1,scam
5f7ac0e5-9c58-4a74-bba9-c207be0a597c,2023-01-04 15:53:06,user_32,user_98,399.03,IDR,online,ID,individual,1,1,scam
10b56ee2-58ac-45e8-b38b-f6aaa3c737ba,2023-01-18 14:18:40,user_52,user_41,9880.87,USD,branch,TH,business,1,1,money_laundering
fb015b07-7c77-4c58-a9fa-daa41f710d68,2023-01-25 22:33:52,user_76,user_60,979.41,IDR,online,ID,individual,1,1,money_mule
2763f251-7dc9-42fd-9c72-e2617232208f,2023-01-11 07:16:14,user_77,user_17,58.48,USD,online,TH,business,0,0,legit
a2cf3eb4-4836-43b9-98f5-d068b9bf982b,2023-01-17 01:10:06,user_88,user_72,9656.74,USD,branch,SG,business,1,1,money_laundering
2f2dab5a-a8ee-48fe-a129-71c4e4ab51cb,2023-01-01 23:05:47,user_18,user_26,418.97,SGD,online,SG,individual,1,1,scam
330bf345-4d46-4680-8120-ffbd6d9bff61,2023-01-14 02:26:59,user_12,user_76,209.83,SGD,atm,PH,individual,0,0,legit
044f4766-0c87-40ca-86f1-ab74c8162d82,2023-01-24 13:56:37,user_19,user_22,1045.07,SGD,branch,TH,individual,0,0,legit
090089f3-d636-451f-a6e1-addf995c62e3,2023-01-02 07:57:27,user_52,user_38,257.58,IDR,online,TH,individual,1,1,scam
cff4c431-73bf-43cf-a937-695e77204272,2023-01-18 00:17:41,user_72,user_87,137.56,IDR,online,PH,business,0,0,legit
b7ee8514-5491-40e9-9e03-1b316c4e527a,2023-01-10 00:59:57,user_49,user_6,924.24,SGD,online,PH,individual,1,1,money_mule
9cabd9c3-d705-492f-b68a-34a053a4cf6b,2023-01-01 07:46:13,user_61,user_9,165.61,SGD,branch,MY,business,0,0,legit
b598a7a7-7d0b-432e-b5d9-0c730b78a4fa,2023-01-19 02:14:39,user_19,user_96,1019.2,IDR,online,SG,individual,1,1,money_mule
6443d8f9-ea0d-471a-bcb5-4bfa712d1da9,2023-01-07 17:48:23,user_70,user_63,579.99,IDR,online,MY,individual,1,1,scam
6780e34c-ff26-4b2e-bd38-b249e27a205b,2023-02-06 06:38:11,user_22,user_90,9488.85,USD,branch,MY,business,1,1,money_laundering
bcf1f97c-4665-4a13-bd96-f6ee82ec2d45,2023-01-22 22:31:25,user_20,user_91,9515.6,USD,branch,PH,business,1,1,money_laundering
168459d4-1571-492b-9c86-871d63aa5c44,2023-02-01 16:08:58,user_9,user_10,243.04,USD,branch,MY,individual,0,0,legit
8380e550-a57c-4f22-966b-df85c10b651b,2023-01-02 09:48:10,user_46,user_35,600.1,USD,online,TH,individual,1,1,scam
d8fed89f-42c2-4831-953e-cac4412cf095,2023-01-11 19:02:14,user_82,user_84,489.98,IDR,online,SG,individual,1,1,scam
a220e79a-d288-454c-85e4-bd19eb90c607,2023-01-09 20:37:22,user_67,user_60,9900.02,USD,branch,TH,business,1,1,money_laundering
54519e35-f434-4716-b902-b51e1e1d1de8,2023-01-01 02:13:22,user_34,user_96,529.88,SGD,online,PH,individual,1,1,scam
080d166a-e693-4ee3-90db-7a6f0860711a,2023-01-16 05:34:30,user_26,user_88,951.12,IDR,online,SG,individual,1,1,money_mule
b01c5a40-58fe-4d83-8ad2-818287be2368,2023-01-24 07:28:10,user_71,user_90,9029.97,USD,branch,SG,business,1,1,money_laundering
0e994a87-61e4-4e81-9519-1f2c99801076,2023-01-24 05:08:48,user_65,user_49,174.77,USD,branch,MY,business,0,0,legit
2fc205a7-2765-4bef-9aa7-1a1143fd500b,2023-01-15 04:07:51,user_59,user_15,135.59,IDR,online,TH,business,0,0,legit
52654747-423d-442b-acba-8a2d665ecb0f,2023-01-04 16:34:54,user_60,user_4,682.6,IDR,online,MY,individual,1,1,scam
8606ffac-7cc3-4449-8444-41ff2c4e9fb7,2023-02-11 08:17:35,user_12,user_30,9359.23,USD,branch,TH,business,1,1,money_laundering
631cfb06-de87-4338-86e6-fb580bb65c82,2023-01-04 08:35:28,user_81,user_55,1027.99,USD,online,SG,individual,1,1,money_mule
178879e3-15e0-424a-933d-e7c90fce6fa6,2023-01-24 20:00:34,user_66,user_15,1019.01,USD,online,TH,individual,1,1,money_mule
8403ceed-87f0-4f25-98d3-406b727be525,2023-01-29 21:32:44,user_19,user_73,9169.76,USD,branch,SG,business,1,1,money_laundering
af2e46f5-e568-4e06-8f24-b0b199b2fdbc,2023-01-04 14:29:44,user_35,user_24,146.69,SGD,atm,SG,individual,0,0,legit
390800f6-e3d8-4b96-a85b-93454e003974,2023-02-07 15:34:53,user_24,user_8,9955.52,USD,branch,TH,business,1,1,money_laundering
13034a52-be62-4de0-8dcf-effb7accb7f6,2023-01-03 21:34:37,user_70,user_26,520.06,SGD,online,PH,individual,1,1,scam
d49bc8a2-dfea-474e-93d0-fdce671891e6,2023-01-27 21:02:07,user_93,user_44,9104.57,USD,branch,SG,business,1,1,money_laundering
466f2ee0-b1ef-4eda-8809-3255706acac1,2023-03-28 17:26:37,user_60,user_4,9130.09,USD,branch,MY,business,1,1,money_laundering
adc80a3f-6924-48dd-a177-6aaf72700b7d,2023-03-08 23:59:34,user_95,user_39,9273.26,USD,branch,SG,business,1,1,money_laundering
79d9a867-c190-4c74-9948-1d301ad7cb06,2023-01-05 04:40:41,user_93,user_79,453.54,USD,online,SG,individual,1,1,scam
5bcfe6b8-5d2b-4c33-a8ea-7805babff86f,2023-03-06 12:03:41,user_82,user_90,9969.91,USD,branch,ID,business,1,1,money_laundering
dbf5d2d4-df2f-4470-a0c7-c5ddd80bb2c1,2023-03-21 01:29:17,user_46,user_46,9585.35,USD,branch,MY,business,1,1,money_laundering
0a793092-9ed3-4f39-bfc5-94a4dd5719ee,2023-01-10 04:38:41,user_33,user_1,563.47,IDR,online,PH,individual,1,1,scam
70056997-5863-4543-bf07-2cf721fbfe21,2023-01-10 00:13:55,user_52,user_3,263.35,SGD,branch,ID,individual,0,0,legit
9c0f46c0-2917-4d96-a00c-06a7bf2c60b8,2023-01-07 18:01:24,user_87,user_68,717.09,IDR,online,SG,individual,1,1,scam
1c0d4688-d4d6-45a2-b61a-a1abd30bcdb5,2023-03-31 03:34:04,user_57,user_63,9828.88,USD,branch,MY,business,1,1,money_laundering
cfcc6828-891e-4962-8322-7a6c05e5553f,2023-02-08 14:22:13,user_85,user_47,9450.37,USD,branch,MY,business,1,1,money_laundering
daa01405-436a-4954-a1a6-eab5f7c5ca56,2023-01-09 05:29:29,user_29,user_49,120.55,IDR,online,MY,individual,0,0,legit
662f7827-30ef-4a70-a51c-a134fb59ced2,2023-03-20 12:56:52,user_39,user_42,9213.1,USD,branch,MY,business,1,1,money_laundering
73c4b9dd-fe80-463d-8445-584fc5bc411e,2023-01-02 10:52:11,user_62,user_55,749.3,IDR,online,ID,individual,1,1,scam
9a078293-be45-4c41-9601-b79f7c7ceea8,2023-02-01 01:20:52,user_16,user_64,282.15,IDR,atm,SG,business,0,0,legit
855a3f08-c17d-4023-ad91-676f7dc49aa8,2023-01-05 11:15:39,user_50,user_91,314.92,IDR,atm,PH,business,0,0,legit
b47f46e9-ab30-4c13-a448-a0a12c431e07,2023-01-04 08:55:02,user_54,user_22,398.42,IDR,online,MY,individual,1,1,scam
e48fa39e-4669-49b7-9826-4c62d71064a7,2023-03-24 15:08:27,user_58,user_89,9694.98,USD,branch,PH,business,1,1,money_laundering
5679a8a7-5c88-4186-a90e-bdfc530f2ba4,2023-01-16 20:05:08,user_13,user_22,917.26,IDR,online,PH,individual,1,1,money_mule
cff3b98f-8e31-4bd4-a10b-b318e4244317,2023-02-10 14:21:02,user_78,user_95,9658.45,USD,branch,PH,business,1,1,money_laundering
f00c37fc-3238-49ad-b68f-bb46c96f83eb,2023-01-27 20:17:24,user_67,user_17,845.18,USD,online,ID,individual,0,0,legit
38dc27f6-b478-4067-952d-f0433da41b4e,2023-01-08 11:14:18,user_77,user_43,441.95,USD,online,ID,individual,1,1,scam
0eb5f7a6-6d8e-4a1c-846b-38e86159280b,2023-02-27 19:39:21,user_20,user_68,9704.68,USD,branch,ID,business,1,1,money_laundering
79108db2-1705-4bee-9e43-b1cdb8316b4d,2023-01-30 10:34:34,user_24,user_0,9067.35,USD,branch,SG,business,1,1,money_laundering
12e350cf-824d-437f-9cba-da3c5b0aecc5,2023-02-10 04:03:12,user_3,user_94,140.78,USD,online,MY,individual,0,0,legit
570fac60-829c-4fdd-84be-c3bf65b279a0,2023-01-02 06:03:22,user_33,user_23,998.36,IDR,online,TH,individual,1,1,money_mule
af0da53f-fc4e-44aa-90b2-f606ae41d994,2023-03-17 17:19:12,user_58,user_52,9616.93,USD,branch,TH,business,1,1,money_laundering
1107adcb-a8cd-4e4a-b42c-1e42d5293495,2023-02-17 06:11:38,user_72,user_15,9333.0,USD,branch,SG,business,1,1,money_laundering
d268925a-3589-43fd-815e-53d22847af98,2023-03-09 01:29:36,user_12,user_68,9541.3,USD,branch,ID,business,1,1,money_laundering
e07aea07-0614-4f38-8ae5-083dea26583c,2023-01-03 17:19:31,user_73,user_95,1033.74,SGD,online,PH,individual,1,1,money_mule
efffad4e-d9ea-4c6d-a96c-822f18f4454a,2023-01-13 04:07:40,user_49,user_32,1043.48,IDR,online,ID,individual,1,1,money_mule
3574c87b-a353-47b1-8830-e3cd033a01dc,2023-01-29 04:31:39,user_59,user_88,511.15,USD,branch,TH,business,0,0,legit
bfe7f9f8-23b7-4583-8631-660b9896931d,2023-01-09 07:03:17,user_84,user_94,528.26,IDR,online,PH,individual,1,1,scam
976b5e53-e7d0-4ec4-9ea8-aafa6c4e4500,2023-03-03 05:39:26,user_80,user_58,9758.26,USD,branch,PH,business,1,1,money_laundering
fdeef264-eac6-4864-b5bb-1c1847470125,2023-02-17 11:25:04,user_7,user_6,205.06,IDR,atm,PH,individual,0,0,legit
9dc479f8-c8b4-47f3-8b45-e09052d9f44a,2023-03-31 07:38:18,user_96,user_95,9269.75,USD,branch,MY,business,1,1,money_laundering
c94aba90-1c78-405d-b77d-2810a622dabf,2023-03-22 22:17:53,user_48,user_99,9276.83,USD,branch,MY,business,1,1,money_laundering
d5d62cc4-7369-4bcb-900f-cea5ec767b5e,2023-01-13 19:33:25,user_70,user_10,1023.57,USD,online,MY,individual,1,1,money_mule
17c988cf-ee22-4a40-bea0-b85b574c5700,2023-01-06 18:39:54,user_25,user_62,583.85,USD,online,TH,individual,1,1,scam
18e77174-dc27-4666-96ec-d5be49883eaf,2023-01-12 05:57:12,user_33,user_95,884.9,IDR,online,SG,individual,1,1,money_mule
c7ce54fe-2afd-467f-a818-54f8087c97be,2023-03-21 18:45:50,user_58,user_85,9274.81,USD,branch,PH,business,1,1,money_laundering
506b19fe-44ed-40e2-80a1-3439c52558e2,2023-01-10 04:42:30,user_27,user_6,316.38,IDR,online,ID,individual,1,1,scam
e1135ebf-e049-4430-8d97-ed02b7ce29c7,2023-01-17 17:32:36,user_37,user_95,116.04,USD,online,TH,individual,0,0,legit
47639563-4071-4a0a-bbeb-267482de5bc3,2023-01-16 07:16:10,user_30,user_94,998.12,SGD,online,ID,individual,1,1,money_mule
1a6ce7b0-06ca-4541-91fb-4e24424e5ff3,2023-02-19 13:34:27,user_1,user_36,9868.9,USD,branch,ID,business,1,1,money_laundering
b3af2f66-fccc-4725-80e4-299cc73ed3b5,2023-01-13 15:57:18,user_93,user_53,1087.77,SGD,online,TH,individual,1,1,money_mule
0b145b15-09f0-4cc6-90e5-a3de9769404e,2023-01-16 08:10:23,user_91,user_26,9994.14,USD,branch,MY,business,1,1,money_laundering
00ebd146-8f5c-4e43-ba22-e7aaa7f67d40,2023-02-17 18:31:32,user_0,user_5,242.13,SGD,online,SG,business,0,0,legit
5f38acf5-c36e-4451-bd86-a0910a54686d,2023-01-12 12:28:41,user_23,user_14,939.45,USD,online,TH,individual,1,1,money_mule
03da5f72-810e-4410-a1e6-b26de06110e5,2023-01-06 02:11:18,user_36,user_25,972.39,IDR,online,PH,individual,1,1,money_mule
fd626b86-0735-4a6f-b65e-a246e93dfd49,2023-01-02 06:16:17,user_80,user_6,9987.65,USD,branch,ID,business,1,1,money_laundering
9407e018-c739-4f49-9edf-640c6386a2f7,2023-03-28 11:51:28,user_29,user_99,9514.82,USD,branch,SG,business,1,1,money_laundering
9eae1ec8-3a37-4447-b6af-306c67831dd0,2023-01-01 08:38:34,user_64,user_71,666.99,SGD,online,TH,individual,1,1,scam
44b9f307-c3c0-42e1-b08e-59510dd7ed65,2023-01-02 13:03:33,user_57,user_13,979.24,IDR,online,PH,individual,1,1,money_mule
3468eee9-486b-4fa0-ad83-e1ad5b63e0e3,2023-01-02 16:33:13,user_7,user_47,404.06,IDR,online,SG,individual,1,1,scam
9496e376-d107-4e30-9a10-67a8dbb82d9c,2023-01-15 00:01:34,user_99,user_81,1001.42,IDR,online,TH,individual,1,1,money_mule
cb35b08e-483f-4746-a98b-65d6f6d7c7f8,2023-01-10 20:48:07,user_93,user_32,9182.12,USD,branch,TH,business,1,1,money_laundering
7f5be81a-d08b-4a94-8935-d65ce46362ac,2023-01-22 05:45:32,user_68,user_76,1004.11,USD,online,ID,individual,1,1,money_mule
231d4c40-e7c2-4bca-aa6e-8127c421a8d4,2023-01-16 01:36:38,user_51,user_56,582.4,SGD,branch,MY,individual,0,0,legit
2a688813-8d7f-4e3b-97ff-b672144d4941,2023-01-08 21:37:54,user_84,user_27,9817.3,USD,branch,PH,business,1,1,money_laundering
9f9e0b9d-3ca9-4751-98a9-32d077f62f04,2023-01-04 23:58:41,user_15,user_23,467.77,IDR,online,MY,individual,1,1,scam
ac3a9d75-2ff6-462d-be2b-c204b1d3626b,2023-01-01 05:39:58,user_98,user_84,580.81,USD,online,MY,individual,1,1,scam
93c31f5a-7abb-427f-9272-229913c9e3e0,2023-01-13 17:46:50,user_12,user_88,9819.19,USD,branch,MY,business,1,1,money_laundering
821e331c-eaba-4fee-acd5-9a778c7c3324,2023-01-26 20:51:01,user_70,user_45,1051.88,SGD,online,ID,individual,1,1,money_mule
b1169b5e-a6d3-451d-ab11-a832c1b1833f,2023-02-06 06:53:40,user_53,user_23,9730.65,USD,branch,TH,business,1,1,money_laundering
1c8b8adf-2b4c-4538-8be3-7b669e4b540a,2023-03-20 03:12:17,user_80,user_38,9131.57,USD,branch,ID,business,1,1,money_laundering
09a724fb-b7c2-4cd2-99e4-580114ee9445,2023-03-08 10:53:55,user_72,user_92,9022.12,USD,branch,ID,business,1,1,money_laundering
b61c4764-ae9c-4584-a34f-85feb43223c8,2023-02-24 08:12:16,user_38,user_90,264.4,SGD,atm,SG,business,0,0,legit
67486581-9393-4fc4-aa58-9c2918a25b59,2023-01-23 10:29:57,user_9,user_13,9933.88,USD,branch,MY,business,1,1,money_laundering
fa363fdb-68ef-402e-9ef2-b5b20c79b5c7,2023-02-04 10:29:03,user_95,user_63,9661.84,USD,branch,TH,business,1,1,money_laundering
b53c1730-5418-4257-8ae6-552124523af4,2023-01-27 02:24:28,user_22,user_56,9267.03,USD,branch,PH,business,1,1,money_laundering
238ccc73-eb18-4d11-93dd-3cd67761b824,2023-02-05 21:52:54,user_76,user_92,37.51,IDR,atm,SG,business,0,0,legit
56e6d883-edfc-4cd0-9a6f-196ab9db3b54,2023-01-22 17:17:16,user_73,user_30,995.54,USD,online,ID,individual,1,1,money_mule
5944c9a2-5987-4a4b-9699-59b3c619838f,2023-02-19 04:41:52,user_55,user_64,662.2,SGD,online,PH,individual,0,0,legit
94d42319-d12e-440d-8112-3f9a991916df,2023-03-07 07:03:23,user_98,user_80,9807.85,USD,branch,MY,business,1,1,money_laundering
e8ca080f-556f-4d34-a6b5-6efd4d16eba6,2023-01-06 12:10:15,user_38,user_14,316.94,SGD,online,SG,individual,1,1,scam
7546c930-74e6-4e54-adf9-dbfc00f4c305,2023-01-24 12:31:09,user_27,user_52,1094.1,IDR,online,PH,individual,1,1,money_mule
a8a04f9b-c185-4d48-a342-fffa30d18663,2023-01-10 22:15:49,user_86,user_62,548.65,SGD,online,SG,individual,1,1,scam
b1af3437-d0be-46ff-a9b7-5c4f3601da14,2023-01-12 08:55:42,user_60,user_80,9618.16,USD,branch,SG,business,1,1,money_laundering
ab3a6990-9ec5-4663-9064-4dbc148dd61f,2023-01-21 10:21:14,user_78,user_84,9106.98,USD,branch,PH,business,1,1,money_laundering
441027e4-fbcf-4374-b39b-3dcb024fc5a5,2023-01-13 21:09:13,user_12,user_41,1008.54,USD,online,PH,individual,1,1,money_mule
c1f2bf08-ebe8-4924-bb5e-d266de21ecf0,2023-01-20 20:31:12,user_81,user_2,972.83,IDR,online,ID,individual,1,1,money_mule
dbf2c560-3a39-4d0c-8f5a-eb85f9ff7596,2023-01-01 22:23:04,user_45,user_30,104.63,IDR,atm,MY,individual,0,0,legit
0d83aa4e-c50b-49e3-8828-9a1b2a59ae4d,2023-01-30 02:37:21,user_4,user_94,9425.49,USD,branch,MY,business,1,1,money_laundering
cec3b1a6-8dbd-4861-b4ee-2c9f39248a9d,2023-01-11 14:08:25,user_34,user_23,976.54,SGD,online,ID,individual,1,1,money_mule
29ded126-a7c3-4738-ad0e-cf93dd1f11b8,2023-03-04 04:09:44,user_75,user_76,9616.65,USD,branch,TH,business,1,1,money_laundering
8813fd95-e32c-4336-ab51-8b1a4cb3a622,2023-01-05 01:39:16,user_72,user_7,415.68,IDR,online,MY,individual,1,1,scam
8c5e711d-76a7-459c-85f2-c25e249cc086,2023-03-04 18:37:12,user_35,user_18,9351.62,USD,branch,TH,business,1,1,money_laundering
04a0ae61-1d3a-4c84-83b5-d88575e9e2ef,2023-01-29 21:33:41,user_54,user_49,470.46,SGD,branch,MY,individual,0,0,legit
99ccbc6e-9a24-498a-892e-ae7554023dbe,2023-01-14 22:59:02,user_78,user_73,968.76,USD,online,SG,individual,1,1,money_mule
141f1911-1446-4aa4-a4a9-9d673e089a4d,2023-01-10 11:20:12,user_78,user_43,9274.22,USD,branch,PH,business,1,1,money_laundering
79320125-14f7-4a59-97ea-5da74a710e0a,2023-03-15 14:38:14,user_28,user_79,9411.03,USD,branch,SG,business,1,1,money_laundering
d25367a5-cd40-4b88-b328-450fc1df1fd2,2023-01-03 23:50:30,user_49,user_39,932.42,SGD,online,MY,individual,1,1,money_mule
7e46093c-4a2e-4c68-8468-70c4d51ae280,2023-01-31 17:25:46,user_56,user_43,615.46,SGD,online,ID,business,0,0,legit
f49cb2b5-39da-4dce-80d8-402cf3dd53d0,2023-01-01 14:16:01,user_24,user_42,370.32,SGD,online,PH,individual,1,1,scam
18f65fe4-f397-4240-a4f1-feb15454a3f3,2023-01-13 05:17:28,user_6,user_85,926.07,SGD,online,MY,individual,1,1,money_mule
9cbe9bb5-4c87-4c02-8502-6e2899554540,2023-01-21 20:35:27,user_13,user_63,1077.56,SGD,online,ID,individual,1,1,money_mule
db7e90ae-4130-4a1b-8c0a-1a5b5518646d,2023-01-08 08:03:55,user_91,user_94,992.1,IDR,online,TH,individual,1,1,money_mule
82bddaf9-f0b5-4206-9549-57ea38e79f1b,2023-01-19 22:46:02,user_22,user_71,1051.59,IDR,online,PH,individual,1,1,money_mule
81f3d6b4-bf86-4835-bff7-ddea7a301121,2023-03-31 04:08:57,user_53,user_58,9366.46,USD,branch,SG,business,1,1,money_laundering
45270f14-01de-4b29-8594-dcdf6e5f6b63,2023-01-04 09:15:30,user_78,user_25,1014.49,SGD,online,SG,individual,1,1,money_mule
6b635b09-8448-4a14-9b7d-e4104addb403,2023-01-26 21:21:05,user_81,user_97,990.86,IDR,branch,SG,business,0,0,legit
370cea62-0613-4ae6-95ba-62a7a9772df5,2023-01-07 19:35:33,user_10,user_83,705.62,IDR,online,SG,individual,1,1,scam
3bd19ba9-19c2-428b-9936-4e1b9d1248ba,2023-01-04 14:24:51,user_27,user_39,518.46,USD,online,TH,individual,1,1,scam
65ec3b66-7637-4be8-ae22-393a2cb9c4d4,2023-01-09 07:12:49,user_51,user_47,1099.49,IDR,branch,SG,business,0,0,legit
a5c3cc7e-1611-41bd-9c91-950fb3a9d3f6,2023-02-20 20:55:19,user_0,user_65,9498.2,USD,branch,TH,business,1,1,money_laundering
a868fc72-1ab5-480d-afba-60e89fdd042c,2023-01-03 14:22:27,user_91,user_4,934.78,IDR,online,PH,individual,1,1,money_mule
8b2a03fc-13cc-4862-80f4-0dde4e000235,2023-01-22 23:32:45,user_10,user_57,257.03,USD,online,PH,individual,0,0,legit
12aff71d-2588-4519-b725-6fa64e425de8,2023-02-05 01:58:58,user_8,user_47,9531.17,USD,branch,ID,business,1,1,money_laundering
7d8b6ea4-af22-4952-8d58-f19cef0de65b,2023-01-05 11:25:16,user_44,user_1,445.38,USD,online,PH,individual,1,1,scam
3369e91a-66ff-4dff-a3e5-be36914ffbf9,2023-01-28 12:32:38,user_89,user_8,170.67,IDR,online,SG,business,0,0,legit
5fa58b68-777b-4261-850d-71b4b7488355,2023-01-04 17:42:42,user_23,user_64,470.82,SGD,online,TH,individual,1,1,scam
33c5031a-135c-4998-9ee5-0ca394bd3223,2023-01-18 16:24:47,user_31,user_96,113.22,USD,branch,PH,business,0,0,legit
8afa48f0-ecca-46e3-bddb-4836be6e29d9,2023-01-25 12:49:28,user_71,user_61,889.44,IDR,online,PH,individual,1,1,money_mule
302d82c7-b30b-4661-a4d8-c84430720f8f,2023-01-29 01:04:22,user_71,user_35,1032.93,SGD,online,MY,individual,1,1,money_mule
72cb273f-0906-44ce-871a-4b8c5160097b,2023-01-04 04:19:04,user_28,user_16,9448.69,USD,branch,MY,business,1,1,money_laundering
2b719e0a-c363-494b-9978-dee173aadc93,2023-01-30 05:45:15,user_40,user_8,1089.73,IDR,online,PH,individual,1,1,money_mule
013aa88f-0312-42e7-aacb-cda190d50039,2023-01-27 17:27:27,user_73,user_83,1048.58,IDR,online,MY,individual,1,1,money_mule
4ae530d0-00a6-4efd-95a0-65bbeeb43cfe,2023-01-15 05:00:30,user_19,user_9,203.49,USD,online,PH,individual,0,0,legit
956c65f3-68ee-4761-809f-7a72e2956325,2023-01-26 00:07:43,user_79,user_97,9507.47,USD,branch,ID,business,1,1,money_laundering
83b008e8-098d-40a0-96f0-5dc4ea089a57,2023-03-17 06:18:54,user_42,user_8,9486.67,USD,branch,SG,business,1,1,money_laundering
cccee2fc-c972-4697-99fc-6fda831a707d,2023-01-08 23:36:56,user_18,user_83,368.82,SGD,online,TH,individual,1,1,scam
0c12ccef-e29d-492c-b582-b9d886eefa6c,2023-01-06 02:24:43,user_38,user_85,9668.21,USD,branch,SG,business,1,1,money_laundering
76f02c3f-5441-41b0-b5e8-8403338e8e68,2023-01-07 05:28:12,user_23,user_20,1000.7,USD,online,PH,individual,1,1,money_mule
b3593d18-06fe-4134-90c3-79682f3bb77c,2023-01-30 13:24:30,user_75,user_63,296.3,SGD,branch,PH,individual,0,0,legit
cc5906af-d651-4109-bc7d-8f28cf3aa950,2023-01-01 04:08:53,user_94,user_84,553.65,USD,online,MY,individual,1,1,scam
af6c19f3-7a0c-4aa2-8f4c-a75715d3167e,2023-01-03 12:04:16,user_15,user_5,1017.09,USD,online,SG,individual,1,1,money_mule
8c43ba77-5cb8-4d54-b70e-ef3c5e237043,2023-02-17 03:43:54,user_86,user_94,903.04,IDR,online,PH,business,0,0,legit
4f509f5b-1fd5-4d56-a0cc-84e826371bb6,2023-03-29 23:33:54,user_58,user_10,9562.3,USD,branch,SG,business,1,1,money_laundering
c6569976-3bbf-4c72-8744-640364ca7e9b,2023-01-05 12:56:30,user_32,user_74,424.43,SGD,online,PH,individual,1,1,scam
6b806463-b522-413e-9730-14f41fb9ef09,2023-01-06 06:31:20,user_72,user_72,986.36,IDR,online,MY,individual,1,1,money_mule
f6fa5bf4-dde1-4244-96a3-8f7e41649c01,2023-01-05 13:39:31,user_71,user_77,508.61,USD,online,SG,individual,1,1,scam
93c9f136-d23c-4ad7-9d59-99eb54a4acd4,2023-02-18 01:35:54,user_98,user_21,9743.51,USD,branch,ID,business,1,1,money_laundering
0cae3017-09f5-475d-b26f-706d01d825a4,2023-01-07 14:41:10,user_97,user_99,491.73,IDR,online,PH,individual,1,1,scam
d4864813-a24d-4e76-9376-9c08d74d7062,2023-01-27 12:38:43,user_9,user_83,9353.42,USD,branch,ID,business,1,1,money_laundering
6b39bb97-6e0b-438f-9848-23adb8ba98e0,2023-01-11 00:04:28,user_77,user_60,395.52,SGD,online,SG,individual,1,1,scam
4b082bda-2c19-4b14-8d96-741bd2df05bc,2023-02-24 05:16:04,user_16,user_69,36.13,USD,online,SG,individual,0,0,legit
40418d08-30d1-42bd-bf9e-b6de22edb6c9,2023-01-07 17:45:44,user_50,user_83,1008.32,IDR,online,MY,individual,1,1,money_mule
0fc9c8fc-6e56-4deb-b815-c9e9c918f53a,2023-04-01 10:27:22,user_54,user_77,9687.89,USD,branch,ID,business,1,1,money_laundering
c64691e8-6128-4026-af67-2b604cdc2694,2023-03-29 13:11:56,user_12,user_68,9435.58,USD,branch,PH,business,1,1,money_laundering
d15454a3-2a3c-4205-9978-45eea9d79843,2023-03-02 12:11:51,user_0,user_97,694.27,IDR,atm,ID,individual,0,0,legit
6f16dc5b-d222-4655-9267-616eea3ee6d8,2023-01-20 07:04:56,user_58,user_51,964.78,IDR,online,SG,individual,1,1,money_mule
194a129f-398a-4abd-95e1-195d0d41e1c0,2023-01-10 11:39:21,user_39,user_64,758.96,IDR,online,SG,individual,1,1,scam
