transaction_id,timestamp,sender_id,receiver_id,amount,currency,channel,location,user_type,fraud_flag
71274e8e-c9bf-4e28-9d03-438b698031aa,2025-03-13 03:38:44.754519,47f5598d-046d-44f4-9ab7-67bac8ff2314,697e6282-f0fb-4196-8cae-bdfeced46438,282.54,MYR,Branch,Congo,scammer,1
8a1e90d7-0103-40c4-82ae-22c83466fba1,2025-03-07 03:38:44.754833,44e1b752-4717-4991-856b-25106bcfd243,18551322-4410-4f20-81c4-93b83e0af254,592.75,GBP,Mobile App,Antarctica (the territory South of 60 deg S),normal,0
9c260db6-9255-4e74-ba65-cf31158e5b49,2025-03-27 03:38:44.755168,d676c28b-4512-4840-81ee-6a2011bc3811,613451e6-8eb9-431a-9841-3c6f7846a935,617.0,GBP,ATM,Mali,normal,0
f3448dc8-9866-4604-93a8-d9d4871f55d2,2025-05-12 03:38:44.755509,2483992c-1eed-4133-aef9-74cf1f939707,47945a53-9a2e-402b-9545-92c676bec756,526.63,SGD,ATM,Mali,terrorist_financier,1
74e58e02-fc34-4067-abbd-9e3e6ee227c0,2025-03-13 03:38:44.755827,0ee977d2-5faa-4818-a090-7975c98551e7,f650d1b5-9bb9-4a05-89a8-67f77ae87695,469.26,EUR,Branch,Barbados,normal,0
36d3b528-b49b-49b9-a850-9d06aeb4099a,2025-05-01 03:38:44.756139,b732633c-8d6c-4dee-8388-2292280e9b35,b0cdefce-29d8-4b83-97e1-f7423adeb853,505.39,EUR,Online,Iceland,normal,0
607bcf72-b4b9-46a1-a71a-fc2d9339b9e5,2025-04-13 03:38:44.756496,4e9e8922-a4c0-449c-a694-b1f3c32ee4a7,8852eb83-2ad9-4c33-9788-317242f9c1e8,25.28,GBP,Online,Guadeloupe,normal,0
05c803c4-09f4-4ff2-b734-920984a32486,2025-03-14 03:38:44.756829,f8e6d629-0e1d-4f21-9bca-cd29f717ec99,3e59d354-296d-486c-891c-8551b35ab3f9,629.73,GBP,Branch,Madagascar,normal,0
927f2f39-fb13-4669-b295-c08458c03369,2025-03-15 03:38:44.757150,41aa320d-ace5-4814-b045-099152355627,1230c73b-1445-4e3f-a65a-19c0b9542240,916.19,EUR,ATM,Palestinian Territory,normal,0
317d3aa9-8ce3-418b-ae51-20c4ab558a83,2025-04-29 03:38:44.757506,4eb92c38-b559-4c8d-b440-ebaf67439b50,8caf056f-24d7-4edb-bcb6-6af31d87cab7,140.92,GBP,Mobile App,Guatemala,normal,0
a486d65a-4bb0-47c3-b8f3-221d569228d3,2025-04-04 03:38:44.757832,8cf8210b-ecb9-41d6-adaa-e68f92c0acfd,ad054c4d-e44e-49e7-a33e-73d7962b18a4,478.88,GBP,Mobile App,Guatemala,normal,0
2706d763-b128-426e-9711-1f2e7f12a1ac,2025-04-08 03:38:44.758167,3e1ed475-17fe-4591-a061-a8fce8ecf682,dea00cb0-1f51-4eb1-9bd1-e29d5d9e60f7,382.28,EUR,Online,Lebanon,terrorist_financier,1
1e6107a2-ec03-42d2-8ab0-7e7c5cc75990,2025-04-06 03:38:44.758512,e80fac7c-e86e-4014-a7bb-df12636f96c7,03efe38b-8a0d-41ce-bdd1-d943ee74b295,467.7,EUR,ATM,Finland,scammer,1
bfdb0a56-ef80-4b41-82af-b53e9262ebc0,2025-05-15 03:38:44.758831,2be4ceeb-f708-413d-b170-8d4b404ca0c5,ecf42c79-422b-41d9-955c-1d79194efd64,993.9,MYR,ATM,Azerbaijan,normal,0
ed5ab58c-2e5e-449a-bd75-27148ee26e7f,2025-03-17 03:38:44.759143,bcc8d5b8-eefd-4627-8e15-484dbbf7a235,9c91e012-185e-4354-95b2-8a91d1dd5dae,498.44,USD,Online,Pitcairn Islands,normal,0
70d5fcef-973b-4598-9479-df51909065f1,2025-05-27 03:38:44.759492,1d9c1100-effe-4c1f-816f-7558fe542f41,5e34deaf-3d40-4f79-9dd2-7903ed15d2b2,621.36,MYR,ATM,North Macedonia,normal,0
a1534fbb-9018-41e6-a1fb-3a12df9b0159,2025-05-06 03:38:44.759808,8caf056f-24d7-4edb-bcb6-6af31d87cab7,bcfe8752-d08f-45dc-a6d3-cf39d193893b,883.98,SGD,ATM,Serbia,normal,0
aee7a725-4172-4947-a3db-b2bb9174754b,2025-04-23 03:38:44.760121,879627e5-ef12-4f37-acb8-3cc927cc2d05,7f4a12c7-1b4f-44d3-88ba-e2d02baf88ba,619.0,GBP,Online,Jamaica,normal,0
7f9a2703-dfe8-4a43-92c3-247c9fe122b9,2025-03-14 03:38:44.760467,4f28fc22-ffbe-4573-b5a9-f2c2fcede06a,1ebc177e-8838-45e2-bc3a-fd21734b6985,942.95,MYR,Branch,Mauritania,normal,0
76fc1ef5-9669-4589-a998-6026eae45129,2025-04-07 03:38:44.760807,6f6405c1-800e-4246-988e-fcc28ac6adbe,3d8d31c3-4875-4fc4-bd75-c670a6d33f3f,909.79,USD,ATM,Suriname,normal,0
4e2e0769-9ffb-448b-8b2c-646ba0024f78,2025-03-05 03:38:44.761134,3264263a-2725-4423-80f8-705d428a2cc4,c60e6b16-d22a-4151-9097-f56d2fa70d73,495.78,EUR,ATM,Vanuatu,normal,0
bdd4d661-2ba5-4c80-a3c9-79bc568979bf,2025-05-01 03:38:44.761492,dfa7bf58-af58-45be-83c1-7f1bfc9413e7,dd58dad5-e02b-4f43-9de4-c1784f58d880,210.51,SGD,Online,Reunion,normal,0
f1d02c19-2df9-44f1-a0bc-d3aacda168ed,2025-03-16 03:38:44.761811,de351efb-ead9-45b8-8ebc-74f712e3b6e5,28fbd015-db89-4225-8d18-0c56c3892f3c,298.46,SGD,Mobile App,Macao,normal,0
22e95be8-60e0-4b90-82ed-4f0cc8668801,2025-03-19 03:38:44.762126,bcc7c610-65b9-452d-8205-ba55458781d4,39e5603d-e7e6-4b32-942d-ecafcbf9289a,514.92,EUR,Mobile App,Malaysia,normal,0
5fc5f0be-97da-4db4-9ee4-a573d9b42ab0,2025-03-22 03:38:44.762478,82d955a7-42b4-4902-aeb2-8ad15b93a753,5751c416-5c67-4fc4-abdc-009561bee3fa,409.87,EUR,Branch,Andorra,normal,0
65c16060-546d-44b3-9dc1-539070e6ff63,2025-04-07 03:38:44.762812,ebf9d2cf-4f2c-4ff2-a052-144d6c6281d0,3eaad621-809f-4e85-92f8-e9b52f388374,421.84,MYR,ATM,Andorra,normal,0
68380a65-08f3-4502-b9e9-37107ee5f1d1,2025-05-07 03:38:44.763127,d9f39184-2828-4cf6-a775-3834a44fe928,4f28fc22-ffbe-4573-b5a9-f2c2fcede06a,562.95,USD,ATM,Poland,normal,0
a4d673c2-0f5c-4964-8af5-e9bc3431ad76,2025-04-24 03:38:44.763484,47945a53-9a2e-402b-9545-92c676bec756,b52ba73a-e76d-4d5e-9638-8c90a6d49816,22.25,MYR,Mobile App,Venezuela,normal,0
1b0590d2-4cc4-4134-a53a-4dec8440fc15,2025-03-09 03:38:44.763831,6f6405c1-800e-4246-988e-fcc28ac6adbe,668a45cc-0252-480d-b95a-48f40ffaa5ac,824.97,EUR,Online,Suriname,normal,0
796ad246-80b9-49ba-a990-0748f50ae574,2025-03-12 03:38:44.764147,c68d4e96-b30c-46d8-98fb-2e470cd04f27,de3adddd-94b2-4eb0-8c29-355161ffd546,636.53,SGD,Online,Indonesia,normal,0
fef26f14-dce0-4eb8-b5cd-38136080cba6,2025-04-09 03:38:44.764496,1d9c1100-effe-4c1f-816f-7558fe542f41,0704fc3e-b9f7-44f0-a190-a6e55360a18d,13.82,GBP,Online,North Macedonia,normal,0
2d3a4d92-200c-4e80-bb51-480725738e81,2025-03-05 03:38:44.764815,39515c20-e244-4360-b29b-a4d34c7103bb,8a4c0ca9-d957-4109-ac91-e9a1b0ce6cb0,116.75,EUR,Branch,Mali,normal,0
e932f03d-643a-4615-a304-9aa1ebe44065,2025-03-14 03:38:44.765130,1417e654-15fd-44ea-901a-474f2da5584f,43cf2cc2-66a5-46ec-99b3-5caff83e3f98,218.53,GBP,ATM,Guinea,terrorist_financier,1
d4e1b859-ab19-4457-b1df-fa624467c23b,2025-03-26 03:38:44.765485,91a1efe8-dbe7-49e6-bbe5-7119d9dfdec7,b16e8499-80d9-4bec-8b8d-23afe8b6df40,264.47,GBP,Mobile App,Christmas Island,normal,0
00756801-b702-4114-a42c-6f9d5669b55f,2025-04-28 03:38:44.765825,e47c1605-8bbf-44a9-b818-02a2da2fdd2e,c1db36e1-3920-463d-964d-5a0c960df7db,97.17,MYR,Online,Uzbekistan,normal,0
65ef6295-9433-4ee4-962b-7fffec9da9fe,2025-03-07 03:38:44.766139,2e74fbfd-b5c4-4f70-adf7-b7dc231dcd65,3f6ea309-10b3-491f-859e-bda8319a7186,725.38,EUR,Online,Cuba,normal,0
2c156ab5-dc34-4246-8eae-a252d3f04e90,2025-05-08 03:38:44.766492,1230c73b-1445-4e3f-a65a-19c0b9542240,3bdec55d-b9ee-496a-9a55-0d82e25683c3,480.9,EUR,ATM,Liechtenstein,normal,0
a328c551-43c4-45e2-981c-564b7ec714de,2025-03-20 03:38:44.766813,0d7bb67a-db63-4a95-a098-0abb8205e13f,680c098c-c367-49e6-bc8d-8dd51d3dbf22,959.25,SGD,ATM,Guam,normal,0
1e1dac5a-90be-43ca-889a-e12c0c4033d0,2025-04-05 03:38:44.767127,cd155ad1-cde1-45a2-8b8b-e93415383dbd,94a22d90-9429-4dd2-86e6-9101d3e1e128,721.57,USD,Online,Mayotte,normal,0
bc7fe8b8-5d90-4c4c-8157-8d79d5aaa3e5,2025-04-08 03:38:44.767475,3906902d-5928-49f5-869a-215e52b8134f,a17b9df3-2b77-46bb-b3ae-d0f60e9f6151,631.01,MYR,Mobile App,French Guiana,normal,0
44e8861a-8dd2-4296-a245-eb437486063b,2025-04-11 03:38:44.767805,9da5167a-812b-42dc-97d1-03c2238b71bd,d370f717-704a-483f-aca6-36dc41e7f41e,482.56,USD,Online,Kenya,normal,0
2530bd43-dd2a-4b6e-882c-0977f618bedd,2025-04-13 03:38:44.768124,031798bc-75f4-4c8d-a2d1-6bcaee71c8fc,3abfc3ce-6f4a-4761-91bb-16cdd9c51b50,292.46,EUR,ATM,Zambia,normal,0
96ed3d46-acce-4203-86fb-691c598b341a,2025-04-23 03:38:44.768476,05bc3a8f-ec33-400a-8279-5ee9536d8751,69ddfb32-b43b-4d39-ae11-3a4434a150f6,532.34,EUR,Online,Iran,normal,0
bac07dfd-ad4a-4990-b25d-3c748e4c872d,2025-04-08 03:38:44.768809,5cf783d4-39b5-4d88-9290-cf4a3d5b254f,c0d21da1-9f62-4e4d-bbf9-ba1c1d9e1b8a,440.01,USD,ATM,Norway,normal,0
b5cb6c2b-4b56-44e5-9c1f-cad21e74ced2,2025-05-14 03:38:44.769122,f2713124-508d-4850-9e13-349eaa4f2b55,f68d86b8-2f1a-4127-94b2-51af7039376c,524.17,GBP,ATM,Thailand,terrorist_financier,1
45a458cd-a44e-49e6-9b92-bfb1e5ff2ce9,2025-05-07 03:38:44.769472,9981bc14-1eb0-417d-9469-8db7da5d47c6,c0d21da1-9f62-4e4d-bbf9-ba1c1d9e1b8a,953.9,GBP,Branch,Serbia,normal,0
02b64e68-9980-4288-ac8f-818578b9a27e,2025-05-07 03:38:44.769802,605cd60f-b0c7-4733-b8c6-e66653d0e58a,f7e20b44-622b-482f-862d-6c342010d69e,279.88,SGD,Online,Montenegro,normal,0
3086d7ae-3b5a-44bf-a6f6-f0bd7120608b,2025-03-23 03:38:44.770125,1a9d413c-cd49-42fd-a55e-f868d6beb848,8fd86b7d-c25f-4589-824f-a7509cf1986a,299.83,MYR,Online,Monaco,normal,0
deb6840c-9410-403b-b0fc-d939a9ef01ee,2025-03-10 03:38:44.770470,0c59805d-3603-42b2-a7a7-305d3c015592,8097bc19-7c3c-4c01-a013-968473b99f8f,699.69,GBP,ATM,Chad,normal,0
8d143b18-5edc-4d5b-b9ae-c2af4ac3bf32,2025-04-15 03:38:44.770802,162864de-91d3-46b3-94f6-f681ef37df2e,1de9ddc3-321e-4469-ae4c-fcd188988411,30.22,SGD,Online,Venezuela,normal,0
3ca6ce69-ee3f-4a57-91de-2ed9276eb286,2025-04-03 03:38:44.771115,d9f39184-2828-4cf6-a775-3834a44fe928,3115f273-1f99-41e8-bd05-7fbd43de6c04,441.77,EUR,Branch,Poland,normal,0
a473032c-bd05-49d7-b508-800bcd10376c,2025-04-06 03:38:44.771466,1417e654-15fd-44ea-901a-474f2da5584f,87d96abb-d731-4ac7-97da-1221dd6e2d40,608.93,GBP,ATM,Guinea,terrorist_financier,1
17314c72-14ac-49b6-9fdb-aa1bc852aa96,2025-03-21 03:38:44.771799,40d21957-7296-4847-9ffb-515500c81cc2,571b74b9-4ac3-436c-b0bd-fd3fe2c15051,81.6,SGD,Branch,Armenia,normal,0
cf949bfe-c09b-47f8-bb52-29ba4cd3848f,2025-03-27 03:38:44.772113,86c80e74-9ed1-48c8-865f-c1e9d0936551,e54ff9fa-5c8d-4c32-b743-d00115564223,874.56,EUR,Online,Aruba,normal,0
a7a09cda-b2c1-4fa5-96a4-b7accebf3728,2025-03-06 03:38:44.772465,fb830bf4-d43f-48a9-83d5-af68a37e78c1,92142ef7-318b-4aeb-9502-47e9123c0c68,686.04,MYR,Online,French Guiana,normal,0
f11c4db0-a900-4969-bbd4-81bda98f5aea,2025-04-10 03:38:44.772799,cb7d43ad-94b0-475a-89cd-ff6320835e61,322d729a-e9a8-43c0-98a5-77021bda6629,50.8,GBP,Online,France,normal,0
e196edfa-a1d1-454a-ad7e-703b4f3d2524,2025-05-07 03:38:44.773107,03b66ce3-9f04-438c-a479-12bd567250cd,8c367ae3-7582-4a3b-88ed-dcb8d06f3d0d,2224.97,USD,Online,Philippines,money_mule,1
73d3bf43-abea-4d10-b3ff-346b2cd105e7,2025-03-26 03:38:44.773465,7336ffb0-17c7-4a34-8a05-96366bdf873d,3104165f-f1d6-46c8-87ff-51d7fec1c360,633.21,USD,ATM,Kyrgyz Republic,normal,0
54234376-3e73-431b-8a92-656443a04b0d,2025-03-10 03:38:44.773865,b8b7f357-6cc5-46de-a1e2-69723cf0e07d,c32d0afc-62f1-437e-8484-3fbfd31d8ff2,203.69,MYR,Branch,Montenegro,normal,0
5b3eca2c-58ee-44a3-82af-38daf9674e21,2025-03-02 03:38:44.774278,95ef1bbf-0734-4ffb-8808-520d59c5c97d,e7a71fb2-2be7-4d10-9c5a-7e629c973e7b,785.01,MYR,ATM,North Macedonia,normal,0
43d28e8f-bfbe-4054-8c13-5c91700365d8,2025-03-19 03:38:44.774675,bed45feb-0513-4aad-9d48-d3eeaf567dda,047fda66-2032-446b-a295-6c4ce3d8b861,690.77,SGD,Mobile App,Hungary,normal,0
41408989-46bf-43ee-8108-5064fd2ac8d6,2025-03-27 03:38:44.775079,40f19515-0bd7-48ee-bf47-da12b4a7541c,7ef38c94-9450-4456-a5dc-b00f3e41819c,93.4,EUR,ATM,Aruba,normal,0
b1b2d44e-4d6c-455d-a508-2dfb55af7a93,2025-05-21 03:38:44.775471,ceee1031-7c7e-4336-bf70-38a597f3694d,95ef1bbf-0734-4ffb-8808-520d59c5c97d,624.54,GBP,Online,Finland,money_launderer,1
cce3c87e-b3b6-482b-8f84-67688ed2b65c,2025-05-23 03:38:44.775814,d0c89b17-08d5-46e1-b4de-ee93116cff4e,4e9e8922-a4c0-449c-a694-b1f3c32ee4a7,250.44,MYR,Branch,Egypt,normal,0
54c121d6-39ac-467d-82a6-055bac1d3445,2025-05-16 03:38:44.776129,2bbd22db-03c5-4f6a-8b6c-a1d00a8de310,16625ff7-c498-49d4-bd7d-7e639e728f9f,797.38,USD,Online,Liberia,normal,0
ff763d9f-718b-4b55-be93-1c4599fb3b85,2025-04-02 03:38:44.776486,ef5f5c66-553a-4ee4-a028-0e2bbeeb12f8,368c3cff-9a0b-4163-8b9f-f599ab790fca,925.22,USD,Mobile App,Congo,normal,0
f8952eb8-4ed1-4add-b964-77037621a1ab,2025-03-05 03:38:44.776804,7ecb9b1a-1ad4-4d8c-9839-bda814a4b8f6,f2df5c7a-d62e-4f4e-883f-e079fb3c7a12,382.37,USD,Mobile App,Tajikistan,normal,0
eda9e5cf-d932-466f-8d35-5311cee52237,2025-03-23 03:38:44.777128,562107ae-62a1-4cc1-9993-e2fd1e9ce5a7,d6a18bd0-096f-42f3-b099-72e844483264,283.22,MYR,ATM,Turkmenistan,normal,0
6e7e6f50-1b3f-4052-a3c9-009d0edd75d5,2025-03-11 03:38:44.777483,8aa93121-8fbc-4d24-a06d-3b84f6c9943c,a0f6f23b-dd2a-427a-ba94-95f9d0b4ecbd,822.22,USD,Mobile App,Pakistan,normal,0
60446725-3adf-4add-878e-e00a368dc41c,2025-04-06 03:38:44.777816,3e05f6db-1746-4bc2-87b5-217af52756bb,ab4a4fd1-e213-411e-8a8c-1520dc3649f3,968.37,SGD,ATM,Palestinian Territory,normal,0
88a2f318-50f1-4b56-9f89-0102f308be8a,2025-03-22 03:38:44.778147,a05ac4bd-c8ab-4517-9bd0-d46661ce0746,a6874f63-40d9-43e7-972e-c48a88eab37b,472.99,GBP,Online,Nigeria,normal,0
5b3db929-6699-4ff4-a759-2ce43733fa81,2025-03-04 03:38:44.778496,51d5d109-bbf5-4e6e-beca-65b9c5ca2da2,970042b1-e7d0-4116-83ad-5cb261e478b1,335.31,MYR,Online,Cayman Islands,normal,0
77526832-a133-44f3-b46d-43972e3d906e,2025-04-04 03:38:44.778816,7a63ed7d-93e6-486b-961b-4ab8ae6b0c4a,81a18bc5-7c80-467a-b2c4-2a3c6af2e3a0,545.15,SGD,Branch,French Southern Territories,normal,0
04092790-b512-4174-bb95-db42023b5835,2025-03-05 03:38:44.779128,40cd737d-0304-45ad-9cd8-0ad81c6be748,dd03483b-5103-4e4f-8a5e-742b6ae0d319,224.22,USD,Mobile App,Chad,normal,0
76bed508-9079-487f-bcc3-bbfeb3d179a2,2025-03-17 03:38:44.779483,2057abb0-0ff4-4880-be03-99eff119cfe1,690daadb-4371-46d0-8ee2-f4e4ba7193fb,457.8,SGD,Mobile App,Slovakia (Slovak Republic),normal,0
439247c4-4a40-4041-815f-ed91e0592311,2025-03-03 03:38:44.779830,680c098c-c367-49e6-bc8d-8dd51d3dbf22,ce25d960-f0a1-45ff-9f52-11db5cad76cf,749.17,EUR,Branch,United States Minor Outlying Islands,normal,0
d16be85a-efd2-4dae-872b-da689f5ac29a,2025-05-14 03:38:44.780144,8bed79f8-6f34-4ca5-990e-df8a282994c7,03b66ce3-9f04-438c-a479-12bd567250cd,370.86,USD,Online,Equatorial Guinea,normal,0
9fe21675-e650-4dd8-bd33-adb483557a2f,2025-04-06 03:38:44.780493,8839dd5f-df8c-4f28-bb57-0603f7cd07ca,2801bc75-24e2-49f8-9476-a4d76ce46ecf,100.59,SGD,Mobile App,Barbados,normal,0
e686052d-b717-4b49-aa4f-22e8d4725815,2025-04-09 03:38:44.780810,fa2618a1-bc2c-418c-a3f7-5568cbf7f415,1041c5fb-c4a2-4734-afcc-a83f6d436f03,819.88,SGD,Mobile App,Puerto Rico,normal,0
aefee7a1-1f58-40bb-a154-e0552ef47ef4,2025-04-22 03:38:44.781130,ba45bc89-0cc8-4b1a-9746-fd5ae7b11252,f8e6d629-0e1d-4f21-9bca-cd29f717ec99,117.44,USD,Branch,Guadeloupe,normal,0
12aa92f4-6395-4f07-84bd-a5767529aefd,2025-05-03 03:38:44.781486,ce8032ba-5709-4026-834f-935693c2345a,c6468139-b140-455f-8284-f9089e9bc2eb,999.99,SGD,Mobile App,Madagascar,fraudster,1
bd38c5a3-0b82-4c03-90e3-898240b917d0,2025-04-02 03:38:44.781822,688c213b-4aa1-44e9-af84-670b3b81f24f,49e2d60b-0d91-41a0-baf7-938fe2682eb4,699.71,MYR,ATM,New Caledonia,normal,0
8c4509c0-51e8-4ebb-a63d-49b5c0e9d47c,2025-05-12 03:38:44.782134,9da5167a-812b-42dc-97d1-03c2238b71bd,ae035c76-a17b-4b4a-87b4-aa1696eb4626,658.12,GBP,Online,Kenya,normal,0
e17d3780-833c-465a-b43b-ea7d9b88ca88,2025-04-16 03:38:44.782485,3bdec55d-b9ee-496a-9a55-0d82e25683c3,3da31d10-caaa-4723-b3b0-316930c70d63,661.45,SGD,ATM,French Southern Territories,normal,0
a8c3ea03-cd53-4415-9188-56122eecf508,2025-04-23 03:38:44.782820,8a4c0ca9-d957-4109-ac91-e9a1b0ce6cb0,8852eb83-2ad9-4c33-9788-317242f9c1e8,519.91,SGD,Branch,Brunei Darussalam,terrorist_financier,1
10c50913-3a6f-4cbd-9062-33d1f9b304c1,2025-04-28 03:38:44.783145,ddfb0295-4894-4a44-896c-d2256885d116,6c0622d5-4ddc-4947-8531-4b7228f694d3,335.93,GBP,Mobile App,Dominica,normal,0
d2fc320a-3f0b-4501-88f2-99b36dbf8092,2025-03-09 03:38:44.783498,03b66ce3-9f04-438c-a479-12bd567250cd,c1480602-e8d0-49af-868e-9dbf499b8f16,2176.21,MYR,Mobile App,Philippines,money_mule,1
012ba033-0f4e-4039-80ae-3746a5483795,2025-05-11 03:38:44.783824,dde58880-115c-41df-af2a-5d585f28d4b8,dcbf6ede-e7da-4687-ad06-df3571a068e6,846.27,MYR,ATM,China,normal,0
f69b8869-b73c-4444-aed7-b75a2fee4d7d,2025-05-21 03:38:44.784137,c7a9196d-935a-4c53-b1d2-afc3af42a8ea,878e96a6-3070-4886-961a-290cf3cecb15,923.61,USD,Online,Turkmenistan,normal,0
3e725a13-45e1-409f-859a-4e295fbe2ef6,2025-04-28 03:38:44.784530,b8a5947a-2512-4d05-a7f2-e333d88e6aa9,82ef33c6-7084-4a53-aee5-793b267c197d,191.96,GBP,Mobile App,Kyrgyz Republic,normal,0
a50be067-79a4-4e0d-b889-ee23e9cdcce2,2025-04-25 03:38:44.784852,951f6112-1156-4f5c-9af1-80b8ffd88575,162864de-91d3-46b3-94f6-f681ef37df2e,829.81,USD,ATM,Antigua and Barbuda,normal,0
5a511ee5-5ae3-4c2b-bd64-d812305692f1,2025-05-29 03:38:44.785165,a82f5c60-5c14-4027-818d-810f6aee2460,2b72f952-87d2-49e5-90bc-a3f272109deb,605.24,GBP,Branch,Nigeria,normal,0
3d4f59b2-4963-4b59-8f3c-c845d1baebf9,2025-05-29 03:38:44.785509,b5b46b35-815c-496b-9967-3e853250d26e,c815a8bd-3d66-4436-a24f-2eb2ebc708fe,970.13,EUR,Mobile App,Benin,normal,0
fd284798-b3ed-4bb1-ab4a-cea5e726b789,2025-03-18 03:38:44.785826,9b4c1d62-fad1-474d-8331-3c93fca64091,d246994c-a708-4689-bb8e-70aa006de8fc,972.59,EUR,ATM,Equatorial Guinea,normal,0
d1d5c51b-609e-47a0-ae2e-d80b9acb5ede,2025-04-16 03:38:44.786139,bb80e354-d7d6-4643-bd0a-7b094ad09a76,62820478-5bb7-4dcf-9df8-bd1bf3435e65,203.03,USD,ATM,Sweden,normal,0
6ad3d5fd-b390-40ad-be67-8a2711e2819e,2025-04-08 03:38:44.786495,74a27b4b-ab0c-4edb-89d6-3e859a1e5005,a7eaaa10-f4a4-4feb-a943-94132449c7a9,150.96,MYR,Mobile App,South Africa,normal,0
43ace322-2fee-4103-91ca-4728d84d6f81,2025-04-11 03:38:44.786814,278b9092-db79-4942-9f23-3e54893d3b2c,4e9e8922-a4c0-449c-a694-b1f3c32ee4a7,802.27,EUR,Branch,Aruba,normal,0
cac2f542-9acf-42a2-8ea8-aa5ebc8e9e0e,2025-03-07 03:38:44.787125,79942413-5984-41ee-8601-1aaf72523685,2212184e-d4ad-4775-bfa1-952cf74b360b,446.46,MYR,Mobile App,Maldives,normal,0
edde258b-768e-41b9-9d41-2b16a669003e,2025-05-19 03:38:44.787473,038a15e5-b181-4904-9526-7d12c4413fa4,9e1fba91-5502-4076-8e51-b4e357dc7fc7,101.25,GBP,Branch,Korea,normal,0
b77bc24a-2a68-4cf2-af30-03f44c795267,2025-05-11 03:38:44.787806,d7a66578-87b0-47b7-9379-1eb1d08cb78d,7405de82-c074-4984-b67c-69c8d17e08b9,557.65,EUR,Online,Lao People's Democratic Republic,normal,0
6b20128d-9597-4185-b0b7-d04cb19d0841,2025-05-19 03:38:44.788119,bcc7c610-65b9-452d-8205-ba55458781d4,7a63ed7d-93e6-486b-961b-4ab8ae6b0c4a,666.71,USD,Branch,Malaysia,normal,0
c7a9d1af-3605-4ad4-bd2f-e80bbd833133,2025-04-01 03:38:44.788467,c777abdd-a351-4c7a-a1b9-5cbf2e3b7758,c507177c-52fe-4e8d-a5a4-1a1f476d3433,98.42,EUR,Branch,Papua New Guinea,normal,0
1d7e99a0-e361-41a6-aa9e-1b5704a2fa36,2025-04-14 03:38:44.788800,eefdda70-d234-4ed0-9394-fb81ed834af2,8336b9b0-1c15-4227-bba6-6509a017ed83,863.73,USD,Mobile App,Reunion,normal,0
82f42e7c-643e-4d74-b10a-d93e37857ed5,2025-03-16 03:38:44.789112,e11d50c8-e8ee-4eab-82c2-8d33fbf921ee,ae035c76-a17b-4b4a-87b4-aa1696eb4626,901.76,SGD,Mobile App,Thailand,normal,0
ef6aa235-aa58-4bf6-a57b-6f4dc1a1bc42,2025-03-02 03:38:44.789480,e8558eeb-52a6-42d0-b5fe-59b7b766a1b6,d676c28b-4512-4840-81ee-6a2011bc3811,445.04,SGD,Online,Swaziland,normal,0
9fc89082-dd83-40db-899d-8f00fe452057,2025-05-08 03:38:44.789818,2e74fbfd-b5c4-4f70-adf7-b7dc231dcd65,2483992c-1eed-4133-aef9-74cf1f939707,91.13,SGD,Online,Cuba,normal,0
faf2ed44-a9fe-4364-8e16-1de022785bbf,2025-05-26 03:38:44.790139,b53cef1f-4689-425d-85c0-e7b6f83ee565,c6468139-b140-455f-8284-f9089e9bc2eb,514.15,MYR,Online,Niger,normal,0
59db03ae-265b-422c-bcc1-e692ab65f0fa,2025-04-19 03:38:44.790504,aa79dc45-2dd3-4cc4-9c22-28d54bb69136,d8433708-2a2d-4951-a9cb-b9950b784fcb,306.82,USD,Mobile App,Timor-Leste,normal,0
2d4c19d8-eb79-4f3b-9372-ce50396ebe33,2025-03-04 03:38:44.790821,5604c9cb-6bb6-4b91-a346-ca08d625b455,bcc7c610-65b9-452d-8205-ba55458781d4,960.94,EUR,Online,Cook Islands,normal,0
757ddd23-2e1c-4ef8-96c3-ec006604e98f,2025-03-30 03:38:44.791133,62820478-5bb7-4dcf-9df8-bd1bf3435e65,87d96abb-d731-4ac7-97da-1221dd6e2d40,516.47,USD,Branch,Spain,normal,0
52b6bb16-5acc-4d7d-94ca-dc3baedf056d,2025-03-07 03:38:44.791485,1041c5fb-c4a2-4734-afcc-a83f6d436f03,932adcf3-a403-4104-b343-2cdeff99bd76,999.99,MYR,Online,Tanzania,fraudster,1
e961708a-8fa1-4d9b-aff5-a1fdb4cc829e,2025-04-27 03:38:44.791802,79cf78f7-f1b0-49e7-b1e4-9a8af06b5a6a,9725ea62-3b83-40e7-b439-7c55a146324c,682.19,GBP,Mobile App,Jamaica,normal,0
c83c0cc8-b2d4-4c48-93af-02ff1c4809b9,2025-04-12 03:38:44.792114,f68d86b8-2f1a-4127-94b2-51af7039376c,76453152-6831-4648-a455-277048922feb,546.82,SGD,ATM,Cyprus,normal,0
7145b65f-3302-414e-8c4a-e00bb81ae80b,2025-05-18 03:38:44.792463,47f5598d-046d-44f4-9ab7-67bac8ff2314,bde0e51e-00da-40de-b502-d623eca51e23,238.07,EUR,Mobile App,Congo,scammer,1
dafd04ab-0a8f-42e7-8eee-623342f888ef,2025-05-24 03:38:44.792799,cf89c60f-74fa-48f2-8b73-75340c5f4f3b,e4cfce05-642e-40ae-8aaf-c469b749d82f,879.58,SGD,Branch,Bolivia,normal,0
